"pos","rs_id","X3571428.500000","X357142.937500","X257030.656250","X184981.281250","X133128.375000","X95810.585938","X68953.507812","X49624.847656","X35714.292969","X25703.064453","X18498.126953","X13312.836914","X9581.057617","X6895.350098","X4962.484863","X3571.429199","X2570.306396","X1849.812622","X1331.283691","X958.105774","X689.534973","X496.248444","X357.142914","X257.030640","X184.981262","X133.128357","X95.810577","X68.953499","X49.624844","X35.714287","X0.000000","when_DAF_is_half","when_mutation_has_freq2","population"
88624087,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.80035,-4.57648,-3.7595,-2.44694,-1.62636,-1.32991,-0.889957,-0.468269,-0.458447,-0.365859,-0.492486,-0.397485,0,-0.50368,-8.57417,"PUR"
88627028,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.75121,-5.99886,-4.90159,-4.37717,-5.54347,-4.28483,-3.11626,-2.34587,-2.90137,-1.96573,-1.54006,-1.18517,-0.650974,-0.326284,-0.155427,-0.263133,0,-0.745476,-6.75121,"PUR"
88629566,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.75121,-5.99886,-4.90159,-4.37717,-5.54347,-4.28483,-3.11626,-2.34587,-2.90137,-1.96573,-1.54006,-1.18517,-0.650974,-0.326284,-0.155427,-0.263133,0,-0.745476,-6.75121,"PUR"
88636060,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-7.04595,-4.40349,-4.79321,-4.76627,-3.76724,-2.6531,-2.21452,-1.91532,-1.45957,-1.00205,-0.705232,-0.736411,-0.368977,-0.242207,0,-1.14544,-7.80231,"PUR"
88717391,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.80744,-5.098,-4.04033,-3.76213,-4.30219,-3.10336,-1.84449,-0.91037,-0.53431,-0.323333,-0.310468,-0.551837,-0.564946,-0.502347,-0.267744,-0.242563,0,-0.681085,-6.80744,"PUR"
94030006,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.01406,-6.04534,-5.35444,-2.79643,-1.68833,-1.62743,-1.20015,-1.09654,-0.68761,-0.541919,-0.461769,-0.2521,-0.11963,0,-0.686898,-6.3638,"PUR"
95251047,".",1,1,1,1,1,1,1,1,1,1,1,1,1,-6.47478,-5.63313,-5.08031,-4.49133,-4.05614,-3.42508,-2.96904,-2.667,-2.27762,-1.70663,-1.3638,-1.14739,-0.996558,-0.830628,-0.671985,-0.500048,-0.302512,0,-1.47375,-6.47478,"PUR"
95342163,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.08878,-6.91252,-6.59049,-6.18946,-5.14162,-2.90414,-2.40284,-1.57276,-1.2029,-1.13971,-0.887368,-0.533834,-0.365148,-0.190721,-0.14785,0,-1.0046,-6.75121,"PUR"
95343013,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.08878,-6.91252,-6.59049,-6.18946,-5.14162,-2.90414,-2.40284,-1.57276,-1.2029,-1.13971,-0.887368,-0.533834,-0.365148,-0.190721,-0.14785,0,-1.0046,-6.75121,"PUR"
95346596,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.08878,-6.91252,-6.59049,-6.18946,-5.14162,-2.90414,-2.40284,-1.57276,-1.2029,-1.13971,-0.887368,-0.533834,-0.365148,-0.190721,-0.14785,0,-1.0046,-6.75121,"PUR"
95368607,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.05611,-3.8942,-3.47863,-2.95308,-3.84749,-4.48816,-3.98686,-2.46026,-2.03526,-2.03322,-1.62567,-1.10552,-1.01285,-0.731894,-0.635613,-0.338253,0,-1.3914,-6.05611,"PUR"
95369360,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.05611,-3.8942,-3.47863,-2.95308,-3.84749,-4.48816,-3.98686,-2.46026,-2.03526,-2.03322,-1.62567,-1.10552,-1.01285,-0.731894,-0.635613,-0.338253,0,-1.3914,-6.05611,"PUR"
95372529,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.05611,-3.8942,-3.47863,-2.95308,-3.84749,-4.48816,-3.98686,-2.46026,-2.03526,-2.03322,-1.62567,-1.10552,-1.01285,-0.731894,-0.635613,-0.338253,0,-1.3914,-6.05611,"PUR"
95373610,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.05611,-3.8942,-3.47863,-2.95308,-3.84749,-4.48816,-3.98686,-2.46026,-2.03526,-2.03322,-1.62567,-1.10552,-1.01285,-0.731894,-0.635613,-0.338253,0,-1.3914,-6.05611,"PUR"
95384760,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-7.41209,-6.3601,-8.33448,-7.64447,-7.17878,-6.76221,-5.22521,-3.54124,-2.66368,-1.62567,-1.23414,-1.79721,-1.48681,-1.08715,-1.1323,-1.31173,0,-1.79838,-8.12163,"PUR"
95385232,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-7.41209,-6.3601,-8.33448,-7.64447,-7.17878,-6.76221,-5.22521,-3.54124,-2.66368,-1.62567,-1.23414,-1.79721,-1.48681,-1.08715,-1.1323,-1.31173,0,-1.79838,-8.12163,"PUR"
95386734,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-7.41209,-6.3601,-8.33448,-7.64447,-7.17878,-6.76221,-5.22521,-3.54124,-2.66368,-1.62567,-1.23414,-1.79721,-1.48681,-1.08715,-1.1323,-1.31173,0,-1.79838,-8.12163,"PUR"
95419969,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-7.24819,-6.13759,-6.0228,-5.33867,-4.06659,-3.96007,-3.51371,-2.63536,-2.07322,-1.69787,-1.21961,-0.980482,-0.652063,-0.32273,-0.250698,0,-1.22596,-6.20381,"PUR"
95451974,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5.94741,-5.01752,-4.36506,-6.0228,-4.03067,-3.48396,-2.58675,-2.71502,-1.88683,-1.99943,-1.61937,-1.07381,-1.04728,-0.739637,-0.51102,0,-1.71129,-7.08041,"PUR"
95452608,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5.94741,-5.01752,-4.36506,-6.0228,-4.03067,-3.48396,-2.58675,-2.71502,-1.88683,-1.99943,-1.61937,-1.07381,-1.04728,-0.739637,-0.51102,0,-1.71129,-7.08041,"PUR"
95456689,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5.94741,-5.01752,-4.36506,-6.0228,-4.03067,-3.48396,-2.58675,-2.71502,-1.88683,-1.99943,-1.61937,-1.07381,-1.04728,-0.739637,-0.51102,0,-1.71129,-7.08041,"PUR"
95457941,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5.94741,-5.01752,-4.36506,-6.0228,-4.03067,-3.48396,-2.58675,-2.71502,-1.88683,-1.99943,-1.61937,-1.07381,-1.04728,-0.739637,-0.51102,0,-1.71129,-7.08041,"PUR"
95458824,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5.94741,-5.01752,-4.36506,-6.0228,-4.03067,-3.48396,-2.58675,-2.71502,-1.88683,-1.99943,-1.61937,-1.07381,-1.04728,-0.739637,-0.51102,0,-1.71129,-7.08041,"PUR"
95460990,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5.94741,-5.01752,-4.36506,-6.0228,-4.03067,-3.48396,-2.58675,-2.71502,-1.88683,-1.99943,-1.61937,-1.07381,-1.04728,-0.739637,-0.51102,0,-1.71129,-7.08041,"PUR"
95461493,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5.94741,-5.01752,-4.36506,-6.0228,-4.03067,-3.48396,-2.58675,-2.71502,-1.88683,-1.99943,-1.61937,-1.07381,-1.04728,-0.739637,-0.51102,0,-1.71129,-7.08041,"PUR"
95466837,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-9.53872,-7.31062,-7.35474,-6.25335,-5.22483,-4.85823,-3.48396,-3.00085,-2.74783,-1.89926,-1.40821,-0.880767,-0.632442,-0.430286,-0.51102,0,-1.71129,-9.53872,"PUR"
95477428,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.60698,-5.99989,-5.06593,-4.72636,-6.92901,-5.32945,-4.05769,-3.08775,-2.26641,-1.94888,-1.80259,-1.61937,-1.25264,-1.18687,-1.1441,0,-1.71129,-8.28734,"PUR"
95502343,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-8.12163,-6.84093,-6.3601,-8.42371,-6.98688,-5.67418,-5.84968,-3.95833,-3.21872,-2.5128,-2.40279,-2.08538,-1.90856,-1.21672,-0.760315,-0.419179,0,-2.2819,-6.05611,"PUR"
95512731,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-8.12163,-6.84093,-6.3601,-8.42371,-6.98688,-5.67418,-5.84968,-3.95833,-3.21872,-2.5128,-2.40279,-2.08538,-1.90856,-1.21672,-0.760315,-0.419179,0,-2.2819,-6.05611,"PUR"
95513390,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-8.12163,-6.84093,-6.3601,-8.42371,-6.98688,-5.67418,-5.84968,-3.95833,-3.21872,-2.5128,-2.40279,-2.08538,-1.90856,-1.21672,-0.760315,-0.419179,0,-2.2819,-6.05611,"PUR"
95516116,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-8.12163,-6.84093,-6.3601,-8.42371,-6.98688,-5.67418,-5.84968,-3.95833,-3.21872,-2.5128,-2.40279,-2.08538,-1.90856,-1.21672,-0.760315,-0.419179,0,-2.2819,-6.05611,"PUR"
95525137,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-8.12163,-6.84093,-6.3601,-8.42371,-6.98688,-5.67418,-5.84968,-3.95833,-3.21872,-2.5128,-2.40279,-2.08538,-1.90856,-1.21672,-0.760315,-0.419179,0,-2.2819,-6.05611,"PUR"
95525235,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-8.12163,-6.84093,-6.3601,-8.42371,-6.98688,-5.67418,-5.84968,-3.95833,-3.21872,-2.5128,-2.40279,-2.08538,-1.90856,-1.21672,-0.760315,-0.419179,0,-2.2819,-6.05611,"PUR"
95528856,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-8.12163,-6.84093,-6.3601,-8.42371,-6.98688,-5.67418,-5.84968,-3.95833,-3.21872,-2.5128,-2.40279,-2.08538,-1.90856,-1.21672,-0.760315,-0.419179,0,-2.2819,-6.05611,"PUR"
95537689,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5.24257,-4.4827,-4.2285,-5.18686,-6.02541,-5.54989,-6.11608,-4.87905,-3.52789,-2.51623,-2.25578,-1.79395,-1.77112,-1.43268,-0.782064,-0.62784,0,-1.92714,-6.3594,"PUR"
95540831,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5.24257,-4.4827,-4.2285,-5.18686,-6.02541,-5.54989,-6.11608,-4.87905,-3.52789,-2.51623,-2.25578,-1.79395,-1.77112,-1.43268,-0.782064,-0.62784,0,-1.92714,-6.3594,"PUR"
95541728,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5.24257,-4.4827,-4.2285,-5.18686,-6.02541,-5.54989,-6.11608,-4.87905,-3.52789,-2.51623,-2.25578,-1.79395,-1.77112,-1.43268,-0.782064,-0.62784,0,-1.92714,-6.3594,"PUR"
95541982,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5.24257,-4.4827,-4.2285,-5.18686,-6.02541,-5.54989,-6.11608,-4.87905,-3.52789,-2.51623,-2.25578,-1.79395,-1.77112,-1.43268,-0.782064,-0.62784,0,-1.92714,-6.3594,"PUR"
95542074,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5.24257,-4.4827,-4.2285,-5.18686,-6.02541,-5.54989,-6.11608,-4.87905,-3.52789,-2.51623,-2.25578,-1.79395,-1.77112,-1.43268,-0.782064,-0.62784,0,-1.92714,-6.3594,"PUR"
95563422,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5.9404,-5.42189,-7.65552,-6.78594,-7.4729,-5.99145,-4.99502,-4.43918,-4.25238,-2.97508,-1.88795,-1.48953,-0.86249,-0.683044,-0.754681,0,-1.43064,-6.60072,"PUR"
95589120,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-7.08041,-5.94741,-5.52973,-6.49941,-5.46189,-5.76546,-4.68966,-4.54284,-3.70692,-2.74783,-2.2111,-1.44893,-1.00691,-0.886231,-0.488351,0,-1.71129,-7.08041,"PUR"
95612869,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.70639,-5.71081,-4.98115,-5.22785,-4.86455,-4.16026,-3.32749,-2.92831,-2.17152,-1.35266,-0.987446,-0.592664,-1.14553,-1.00644,-0.764495,0,-0.963461,-7.40735,"PUR"
95621201,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.70639,-5.71081,-4.98115,-5.22785,-4.86455,-4.16026,-3.32749,-2.92831,-2.17152,-1.35266,-0.987446,-0.592664,-1.14553,-1.00644,-0.764495,0,-0.963461,-7.40735,"PUR"
95622182,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.70639,-5.71081,-4.98115,-5.22785,-4.86455,-4.16026,-3.32749,-2.92831,-2.17152,-1.35266,-0.987446,-0.592664,-1.14553,-1.00644,-0.764495,0,-0.963461,-7.40735,"PUR"
95642085,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-8.60528,-8.93213,-6.0254,-4.99523,-3.68853,-3.29262,-2.62286,-2.04955,-1.24643,-1.00972,-0.892973,-0.675445,-0.534265,-1.05683,-0.698016,0,-0.721391,-9.38203,"PUR"
95647913,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-8.60528,-8.93213,-6.0254,-4.99523,-3.68853,-3.29262,-2.62286,-2.04955,-1.24643,-1.00972,-0.892973,-0.675445,-0.534265,-1.05683,-0.698016,0,-0.721391,-9.38203,"PUR"
95653888,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.3594,-4.83303,-3.44359,-3.0995,-2.23254,-1.78145,-0.898877,-0.798944,-0.659876,-0.576519,-0.892936,-1.4012,-0.958385,-0.669932,-0.690244,0,-1.47833,-6.3594,"PUR"
95655209,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.3594,-4.83303,-3.44359,-3.0995,-2.23254,-1.78145,-0.898877,-0.798944,-0.659876,-0.576519,-0.892936,-1.4012,-0.958385,-0.669932,-0.690244,0,-1.47833,-6.3594,"PUR"
95674441,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5.56116,-4.74279,-3.85435,-3.67255,-2.86115,-1.82824,-1.78117,-1.20915,-1.22986,-0.763473,-0.719887,-0.74786,-0.56135,-0.251709,-0.341361,0,-0.745476,-6.75121,"PUR"
95675208,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5.56116,-4.74279,-3.85435,-3.67255,-2.86115,-1.82824,-1.78117,-1.20915,-1.22986,-0.763473,-0.719887,-0.74786,-0.56135,-0.251709,-0.341361,0,-0.745476,-6.75121,"PUR"
95678263,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.17532,-4.64573,-2.30414,-2.36135,-2.74617,-2.30627,-2.12231,-2.07383,-1.7617,-1.94889,-1.19426,-0.937075,-0.701029,0,-1.8985,-6.17532,"PUR"
95699428,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5.56116,-5.56116,-5.72611,-4.37717,-3.13422,-3.37302,-3.22796,-3.94997,-2.63919,-1.83618,-1.68699,-1.84614,-1.97745,-1.28583,-0.693441,0,-2.12946,-6.75121,"PUR"
95700232,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5.56116,-5.56116,-5.72611,-4.37717,-3.13422,-3.37302,-3.22796,-3.94997,-2.63919,-1.83618,-1.68699,-1.84614,-1.97745,-1.28583,-0.693441,0,-2.12946,-6.75121,"PUR"
95701864,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5.56116,-5.56116,-5.72611,-4.37717,-3.13422,-3.37302,-3.22796,-3.94997,-2.63919,-1.83618,-1.68699,-1.84614,-1.97745,-1.28583,-0.693441,0,-2.12946,-6.75121,"PUR"
96110277,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.27659,-6.91543,-3.72081,-2.41309,-1.31191,-0.890253,-1.17111,-0.89535,-0.81331,-0.434661,-0.491862,-0.498088,0,-0.776143,-7.00948,"PUR"
96111963,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.27659,-6.91543,-3.72081,-2.41309,-1.31191,-0.890253,-1.17111,-0.89535,-0.81331,-0.434661,-0.491862,-0.498088,0,-0.776143,-7.00948,"PUR"
96161010,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.5293,-5.46468,-6.25853,-4.19176,-3.44853,-2.75096,-2.10138,-1.50536,-1.16348,-0.873122,-0.676112,-1.0938,-0.799874,-0.462151,0,-1.21507,-6.07386,"PUR"
96161916,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.5293,-5.46468,-6.25853,-4.19176,-3.44853,-2.75096,-2.10138,-1.50536,-1.16348,-0.873122,-0.676112,-1.0938,-0.799874,-0.462151,0,-1.21507,-6.07386,"PUR"
97242347,".",1,1,1,1,1,1,1,1,1,1,1,1,1,-6.08994,-6.08994,-5.0527,-3.8272,-3.40515,-3.54506,-2.24337,-1.71282,-1.61795,-0.953124,-1.06213,-0.745146,-0.42493,-0.266135,-0.136547,-0.171357,-0.138641,0,-0.48228,-6.08994,"PUR"
97641142,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5.98898,-3.88063,-2.97573,-3.23467,-3.07838,-1.67619,-1.47934,-0.769574,-1.04486,-0.759009,-0.376902,-0.207388,-0.20699,0,-0.593771,-7.24815,"PUR"
97906968,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.94867,-5.23262,-4.16825,-3.38782,-3.24712,-2.06541,-2.02843,-2.31026,-1.81437,-1.77211,-1.13892,-0.750904,-0.480281,-1.30763,-1.15014,0,-0.776377,-6.94867,"PUR"
97913990,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-4.96858,-3.64165,-2.13415,-2.19352,-1.64008,-1.4434,-1.815,-2.28305,-2.58695,-1.87635,-1.00776,-0.542536,-0.881937,-0.92378,0,-0.976084,-6.67135,"PUR"
97914844,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-4.96858,-3.64165,-2.13415,-2.19352,-1.64008,-1.4434,-1.815,-2.28305,-2.58695,-1.87635,-1.00776,-0.542536,-0.881937,-0.92378,0,-0.976084,-6.67135,"PUR"
97932702,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-4.96858,-3.64165,-2.13415,-2.19352,-1.64008,-1.4434,-1.815,-2.28305,-2.58695,-1.87635,-1.00776,-0.542536,-0.881937,-0.92378,0,-0.976084,-6.67135,"PUR"
99242312,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.41499,-5.96416,-3.59143,-3.52257,-2.36611,-2.07528,-1.53402,-1.24146,-1.12405,-1.18556,-0.793472,-0.544919,-0.268375,-0.179563,0,-0.954657,-7.62598,"PUR"
99267453,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.4754,-5.22486,-4.10248,-3.30173,-2.10265,-1.99945,-2.39544,-1.75634,-1.88507,-1.54006,-0.891355,-0.779457,-0.533834,-0.408374,-0.847727,0,-1.0046,-6.75121,"PUR"
99267771,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.4754,-5.22486,-4.10248,-3.30173,-2.10265,-1.99945,-2.39544,-1.75634,-1.88507,-1.54006,-0.891355,-0.779457,-0.533834,-0.408374,-0.847727,0,-1.0046,-6.75121,"PUR"
99269465,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5.58226,-4.33533,-3.30448,-3.2642,-3.01852,-2.04471,-1.45091,-1.31072,-0.797874,-0.580265,-0.453768,-0.38544,-0.27607,-0.228555,-0.13932,0,-0.447577,-6.20381,"PUR"
99286073,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.18675,-4.79321,-3.42831,-2.98578,-2.49745,-2.00067,-2.186,-1.72819,-1.52043,-1.05002,-0.793729,-1.13131,-0.586641,0,-1.7258,-8.64323,"PUR"
99333094,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.52738,-5.03088,-4.03067,-3.42802,-2.41742,-3.41755,-2.63982,-1.55958,-1.35493,-1.21716,-0.949884,-0.774455,-0.521114,-0.244674,-0.122158,0,-0.730651,-6.41316,"PUR"
99348656,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5.19989,-6.28258,-6.78181,-5.08081,-4.83553,-3.41019,-2.70087,-2.81716,-1.79284,-1.23455,-1.00587,-0.765315,-0.315862,-0.204025,0,-1.06813,-6.48007,"PUR"
99475898,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.45671,-5.79853,-5.26431,-4.76496,-3.84738,-2.7175,-2.71472,-2.02649,-1.95123,-1.46813,-1.07367,-0.905914,-0.808143,-0.546608,-0.424735,0,-0.963461,-6.45671,"PUR"
99476999,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-7.24815,-6.36236,-5.6498,-4.45937,-3.14709,-3.0863,-2.30411,-2.20295,-1.67145,-1.23476,-1.04787,-0.929304,-0.636918,-0.493674,0,-1.35859,-7.24815,"PUR"
99480293,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5.64826,-5.55782,-5.08308,-3.64868,-3.05028,-1.90473,-1.62013,-1.37817,-0.902883,-0.712343,-0.696733,-0.775306,-0.486191,0,-1.03441,-6.25173,"PUR"
99580984,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-7.8491,-5.71864,-6.49063,-4.82257,-3.67629,-2.87008,-2.43715,-1.84477,-1.55481,-1.23697,-0.821643,-0.666418,-0.544869,0,-0.883247,-8.3234,"PUR"
99645563,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-8.67262,-7.51586,-5.83556,-4.98177,-4.63886,-3.70329,-2.56511,-1.96714,-1.21675,-0.865579,-0.722305,-0.522739,-0.379178,-0.50492,-0.350111,-0.364975,0,-0.696822,-7.20722,"PUR"
99646449,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-8.67262,-7.51586,-5.83556,-4.98177,-4.63886,-3.70329,-2.56511,-1.96714,-1.21675,-0.865579,-0.722305,-0.522739,-0.379178,-0.50492,-0.350111,-0.364975,0,-0.696822,-7.20722,"PUR"
99955066,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.98856,-5.64826,-6.20352,-4.24829,-2.05242,-2.5239,-2.6813,-2.4558,-1.90473,-1.66798,-1.35977,-1.03441,-0.729723,-0.595808,0,-1.26374,-6.25173,"PUR"
99960274,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5.43227,-4.53743,-4.76672,-4.08624,-3.27686,-2.8735,-2.61957,-2.95204,-2.25523,-2.00255,-2.30767,-1.36036,-0.827504,-0.737185,0,-1.65175,-6.72178,"PUR"
99982354,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.83009,-4.8097,-3.57141,-3.08009,-2.41428,-2.50403,-2.64222,-1.95933,-1.54552,-0.905584,-1.14781,-0.712889,-0.811545,-0.257399,0,-0.94373,-6.86601,"PUR"
105480497,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5.07069,-5.6148,-3.58174,-4.11856,-3.89519,-3.08173,-2.75028,-2.12385,-1.66734,-1.66006,-1.06016,-1.12843,-1.21455,0,-1.56538,-6.05657,"PUR"
107476393,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.20381,-5.58226,-4.6836,-2.6039,-2.08616,-1.77696,-2.134,-2.82748,-2.65946,-1.93631,-1.88854,-1.64516,-1.2628,-0.83906,-0.628345,-0.913246,0,-1.22596,-6.20381,"PUR"
107684729,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5.08613,-5.3801,-5.55199,-5.16709,-3.71047,-2.39295,-2.93989,-1.94655,-1.07762,-1.53028,-1.59418,-0.846872,-0.549164,0,-1.79009,-7.21068,"PUR"
107684828,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5.08613,-5.3801,-5.55199,-5.16709,-3.71047,-2.39295,-2.93989,-1.94655,-1.07762,-1.53028,-1.59418,-0.846872,-0.549164,0,-1.79009,-7.21068,"PUR"
107710455,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.15264,-6.15264,-3.43974,-3.05051,-3.0803,-2.48372,-1.7252,-1.16297,-0.66022,-0.721146,-0.558551,-0.873896,-0.480872,-0.448569,0,-0.613713,-6.15264,"PUR"
107711542,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.15264,-6.15264,-3.43974,-3.05051,-3.0803,-2.48372,-1.7252,-1.16297,-0.66022,-0.721146,-0.558551,-0.873896,-0.480872,-0.448569,0,-0.613713,-6.15264,"PUR"
107822466,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5.04042,-3.29845,-3.46291,-3.98252,-3.68906,-2.0445,-1.70033,-1.23481,-0.776516,-1.0664,-0.632125,-0.445304,-0.213431,0,-0.982618,-7.44674,"PUR"
107829818,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5.04042,-3.29845,-3.46291,-3.98252,-3.68906,-2.0445,-1.70033,-1.23481,-0.776516,-1.0664,-0.632125,-0.445304,-0.213431,0,-0.982618,-7.44674,"PUR"
109804498,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.07011,-5.15918,-4.80478,-4.84707,-4.7876,-3.87914,-3.51498,-2.5946,-2.36523,-2.02705,-1.79856,-1.31325,-1.07977,-1.53774,-0.918558,-0.825827,0,-2.08402,-6.69778,"PUR"
110417465,".",1,1,1,1,1,1,1,1,1,1,1,1,1,-6.04764,-5.51449,-4.46828,-4.9405,-4.35458,-3.88823,-3.38747,-2.56419,-2.09852,-1.46544,-1.07957,-0.784997,-0.540133,-1.00874,-1.18888,-0.769201,-0.49445,0,-1.42328,-6.04764,"PUR"
111116030,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.31867,-4.01138,-4.15646,-5.5339,-4.64817,-3.79171,-3.21358,-2.69279,-2.34978,-1.34256,-1.18363,-0.9156,-0.970702,-0.679709,-0.573617,0,-1.35859,-6.31867,"PUR"
111630005,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.90218,-4.58923,-5.55383,-5.90259,-5.17744,-5.01837,-4.56319,-3.53168,-3.07662,-2.74738,-2.27561,-2.58022,-2.2632,-1.97928,0,-3.64294,-6.05657,"PUR"
111885359,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.05657,-5.77753,-3.26435,-4.51025,-4.47063,-5.21469,-3.43851,-2.85288,-1.96341,-2.89223,-2.67953,-2.32627,-1.65502,-1.53049,0,-2.66619,-6.05657,"PUR"
111895491,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.05657,-5.77753,-3.26435,-4.51025,-4.47063,-5.21469,-3.43851,-2.85288,-1.96341,-2.89223,-2.67953,-2.32627,-1.65502,-1.53049,0,-2.66619,-6.05657,"PUR"
